327866,ugAF,/jpw/GOTO
327870,vgAF,/jpw/Hotbutton
327867,uwAF,/jpw/http+Request
327868,vAAF,/jpw/Junk+Call+Test
327761,UQAF,/jpw/Cost+free+queueing
327869,vQAF,/jpw/List+Lookup
327762,UgAF,/jpw/List+Functions
327763,UwAF,/jpw/OnFaxTone+Actions
327972,JAEF,/jpw/RETURN
327969,IQEF,/jpw/Number+Suppressed
327973,JQEF,/jpw/Callback+Create
327974,JgEF,/jpw/Start
327971,IwEF,/jpw/Set+Statistics-Marker
327962,GgEF,/jpw/Origin+AT-Details
327960,GAEF,/jpw/Origin+AT-Prefix
327963,GwEF,/jpw/Origin+CH-Details
327964,HAEF,/jpw/Origin+CH-Prefix
327961,GQEF,/jpw/Origin+D-State
327989,NQEF,/jpw/Origin+D-Area+Code
327990,NgEF,/jpw/Declare+Variable
327977,KQEF,/jpw/Connect
327975,JwEF,/jpw/Connect+with+Recording
327976,KAEF,/jpw/Branch+Holiday
327982,LgEF,/jpw/Branch+Opening+Hours
327979,KwEF,/jpw/Branch+Percentage
327980,LAEF,/jpw/Branch+Sequence
327968,IAEF,/jpw/Comparison
328070,hgEF,/jpw/Loop
328071,hwEF,/jpw/SMS
328068,hAEF,/jpw/String+functions
328058,egEF,/jpw/Routing+Plans
328059,ewEF,/jpw/Creating+a+Routing+Plan+and+Rules
328056,eAEF,/jpw/Editing+a+Routing+Plan+and+Rules
328057,eQEF,/jpw/Conference+Server
327984,MAEF,/jpw/Preparing+a+Conference
328062,fgEF,/jpw/Creating+Conferences
328060,fAEF,/jpw/The+Conference+Wizard
328061,fQEF,/jpw/Editing+Conferences
327988,NAEF,/jpw/Holding+Conferences
327985,MQEF,/jpw/The+Monitor
327986,MgEF,/jpw/Participant+Dial-In
328083,kwEF,/jpw/DTMF-Codes
328081,kQEF,/jpw/Managing+a+Conference
328029,XQEF,/jpw/Controlling+Sub+Conferences
328030,XgEF,/jpw/Conference+Management
328087,lwEF,/jpw/Conference+Statistics
328084,lAEF,/jpw/Conference+PINs
328085,lQEF,/jpw/PIN+Statistics
328082,kgEF,/jpw/Conference+Recording+PINs
328077,jQEF,/jpw/Presentations
328075,iwEF,/jpw/Administration
328072,iAEF,/jpw/Prompt+Management
328086,lgEF,/jpw/Prompts
328069,hQEF,/jpw/Create+a+Prompt
328067,gwEF,/jpw/Editing+a+Prompt
328078,jgEF,/jpw/Prompt+Types
328079,jwEF,/jpw/Tarif+Prompts
328024,WAEF,/jpw/TTS+Exception+Lexica
328037,ZQEF,/jpw/User+Data
328038,ZgEF,/jpw/Creating+Users
328025,WQEF,/jpw/Editing+Users
328026,WgEF,/jpw/Security+Groups
328023,VwEF,/jpw/Creating+Security+Groups
328027,WwEF,/jpw/Editing+Security+Groups
328028,XAEF,/jpw/User+Master+Data
328050,cgEF,/jpw/Client+Master++Data
328047,bwEF,/jpw/User+Data+...User+Search
328048,cAEF,/jpw/Hot_button
327811,gwAF,/jpw/Logging
328053,dQEF,/jpw/Alarms
328054,dgEF,/jpw/Call-Log
328051,cwEF,/jpw/Call-Log-Analyse
328049,cQEF,/jpw/Data+Change-Log
328043,awEF,/jpw/E-Mail-Log
328044,bAEF,/jpw/Bad+Login+Log
328041,aQEF,/jpw/Locked+Users
328039,ZwEF,/jpw/Locked+IP+Addresses
328034,YgEF,/jpw/Messaging
328031,XwEF,/jpw/Call+Recordings
328045,bQEF,/jpw/SMTP
327818,igAF,/jpw/Voice-Mails
327815,hwAF,/jpw/Number+Management
327816,iAAF,/jpw/Cause+Codes
327802,egAF,/jpw/Restricted+Numbers
327820,jAAF,/jpw/Country+Codes
327810,ggAF,/jpw/Area+Codes
327800,eAAF,/jpw/SMS+Receive+Connectors
327821,jQAF,/jpw/Service+Number+Status
327822,jgAF,/jpw/PBX+Users
327829,lQAF,/jpw/Traffic+Management+Policies
327828,lAAF,/jpw/Destination+Numbers
327996,PAEF,/jpw/Destination+Number+Status
327993,OQEF,/jpw/System+Settings
327991,NwEF,/jpw/Cockpit+Variables
328005,RQEF,/jpw/Creating+Cockpit+Variables
327919,7wAF,/jpw/Editing+Cockpit+Variables
327920,8AAF,/jpw/Email+Addresses
327923,8wAF,/jpw/Contact+Class
327921,8QAF,/jpw/System+Settings+-+Lists
327922,8gAF,/jpw/List+Import+FTP
327911,5wAF,/jpw/List+Upload+FTP
327912,6AAF,/jpw/Opening+Times
327925,9QAF,/jpw/Locations
327926,9gAF,/jpw/Texts
327999,PwEF,/jpw/Long+Texts
328013,TQEF,/jpw/ACD+Glossary
327909,5QAF,/jpw/Session-Log
327905,4QAF,/jpw/User+Settings
327907,4wAF,/jpw/Supported+Browsers
327910,5gAF,/jpw/Supervisor+Grid+Settings
327951,DwEF,/jpw/Moving+a+Server+from+ESXi+Server+to+another+ESXi+Server
327884,zAAF,/jpw/CentOS+7+-+Basic+installation+as+VM+with+.ISO+image
327882,ygAF,/jpw/CentOS+7+-+After+basic+installation
327743,PwAF,/jpw/Dialler
327740,PAAF,/jpw/Dialler+Contacts+-+Legacy+Import+/+Export+Format
327958,FgEF,/jpw/SSL/TLS+Certificates+-+Self-signed+certificate
327956,FAEF,/jpw/Restore+MySQL+Master-Master+Replication
327952,EAEF,/jpw/SIP+Responses+/+ISDN+Cause+Codes
327901,3QAF,/jpw/SalesForce+Integration
327900,3AAF,/jpw/First+Steps
327899,2wAF,/jpw/Call+Center+Adapter+Installation
327853,rQAF,/jpw/Roles+and+Rights
327908,5AAF,/jpw/Change+logo+and+colours
327738,OgAF,/jpw/Extension+of+the+role+STORE+(LVM+not+redundant)
327795,cwAF,/jpw/Scenarios
327785,aQAF,/jpw/DRBD+-+Maintenance+and+Resolve+Split+Brain+or+Node+Errors
327768,WAAF,/jpw/Logon+as+Wallboard
327772,XAAF,/jpw/Starting+Up+and+Shutting+Down
327774,XgAF,/jpw/APIs
327725,LQAF,/jpw/Diverses+/+Various
327726,LgAF,/jpw/Operations
327716,JAAF,/jpw/SOAP+API
327719,JwAF,/jpw/TTS
327718,JgAF,/jpw/CereProc+TTS
327722,KgAF,/jpw/CentOS+7.x+++Windows+Server+2016+/+2012+R2
327714,IgAF,/jpw/getCallerInformation
327700,FAAF,/jpw/Client+Master+Data
327702,FgAF,/jpw/Apex+REST+APIs
327707,GwAF,/jpw/Connected+App+Configuration
327943,BwEF,/jpw/Sample+Apex+Class+getCallerInformation
327946,CgEF,/jpw/Testing+with+CURL
327935,-wAF,/jpw/IVR+Object+getCallerInformation
327942,BgEF,/jpw/SalesForce+-+Introduction
327927,9wAF,/jpw/writeCallStatistics
327930,_gAF,/jpw/Sample+Apex+Class+writeCallStatistics
327934,-gAF,/jpw/Micro+Client
327933,-QAF,/jpw/onClickToDial
327858,sgAF,/jpw/Sample+Apex+Class+onClickToDial
327860,tAAF,/jpw/Role+STORE+-+DRBD+File+System+(Redundant+no+LVM)
327840,oAAF,/jpw/Redundancy+-+Installing+PCS+Cluster
327843,owAF,/jpw/Role+STORE+-+Install+Applications+and+Data
327845,pQAF,/jpw/Linking+STORE+(All+Linux+except+STORE)
327831,lwAF,/jpw/Role+DATA+-+All+Variants
327833,mQAF,/jpw/Role+DATA+-+Simple+Master+/+Slave
327838,ngAF,/jpw/Role+DATA+-+Installation+PlatformUDPListener
327888,0AAF,/jpw/Role+DATA+-+Backup+(on+one+of+the+MASTER+servers,+old+manual+with+automysqlbackup)
327889,0QAF,/jpw/Role+DATA+-+Initial+setup+of+the+system+data
327893,1QAF,/jpw/Rolle+DATA+-+Master+/+Master+++2+Slaves+(Redundanz)
327883,ywAF,/jpw/Role+DATA+-+Initial+setup+of+the+replication
327872,wAAF,/jpw/Grundinstallation
327871,vwAF,/jpw/Rolle+DATA
327874,wgAF,/jpw/Rolle+STORE
327873,wQAF,/jpw/Redundancy
327876,xAAF,/jpw/Role+WEB
327878,xgAF,/jpw/Rolle+LB
327864,uAAF,/jpw/Role+LB+-+Redundant
327966,HgEF,/jpw/Role+LB+-+Not+Redundant
327965,HQEF,/jpw/Role+LB+-+All+Variants
328015,TwEF,/jpw/Role+LB+-+Adjust+haproxy+configuration
328017,UQEF,/jpw/Rolle+TEL+-+Installation+als+Anwendung
328020,VAEF,/jpw/Checklist+Installation+Customer+System
328019,UwEF,/jpw/Windows+base+system
328022,VgEF,/jpw/Release+Notes
328007,RwEF,/jpw/Older+Releases+-+3.09+and+previous
328001,QQEF,/jpw/Database+Operations
327994,OgEF,/jpw/Rolle+TEL
327997,PQEF,/jpw/Role+TEL+-+Installation+as+service
327924,9AAF,/jpw/Role+CHAT
327825,kQAF,/jpw/Role+STORE+-+LVM+(Non+Redundant)
327814,hgAF,/jpw/Campaigns
327813,hQAF,/jpw/Dialler+Operation
327817,iQAF,/jpw/Result+Codes
328035,YwEF,/jpw/Linux+Firewall
328080,kAEF,/jpw/Aculab+Licences
328074,igEF,/jpw/System+Administration
328076,jAEF,/jpw/Working+as+System+Administrator
328065,gQEF,/jpw/Parameters
328066,ggEF,/jpw/Trunks+and+Trunk+Groups
328063,fwEF,/jpw/SalesForce+Dataloader
327983,LwEF,/jpw/Clients
327987,MwEF,/jpw/Service+Numbers+(sysadmin)
327914,6gAF,/jpw/Feiertagslisten+/+Holidays
327913,6QAF,/jpw/Holidays+Germany
327916,7AAF,/jpw/VMWare+Operations
327918,7gAF,/jpw/Infrastructure+and+Operations
327917,7QAF,/jpw/Server+Specification
327904,4AAF,/jpw/Installation
327903,3wAF,/jpw/Cloning+a+VM+from+the+ESXi+Command+Line
327906,4gAF,/jpw/ESXi+-+Enable+Outgoing+SSH+connections
327767,VwAF,/jpw/Remote+telephony
327728,MAAF,/jpw/Role+STORE+-+DRBD+File+System+(Redundant+with+LVM)
327710,HgAF,/jpw/Role+STORE+-+Increase+File+System+Size+(Redundant+DRBD+on+LVM)
327712,IAAF,/jpw/STORE+-+Increase+Space
327950,DgEF,/jpw/JTELStats2
327949,DQEF,/jpw/CompressedA
327941,BQEF,/jpw/SMTP+Settings
327861,tQAF,/jpw/CompressedUA
327847,pwAF,/jpw/CompressedU
327846,pgAF,/jpw/User+Profiles
327892,1AAF,/jpw/ODBC+Data+Sources
327880,yAAF,/jpw/Oracle
327885,zQAF,/jpw/Nexus+RIS+Integration
328016,UAEF,/jpw/Functionality+of+Distribution
328010,SgEF,/jpw/CentOS+7+-+Grundinstallation+in+Azure
328009,SQEF,/jpw/Grundinstallation+VM+oder+Physische+Maschine
328012,TAEF,/jpw/Grundinstallation+Azure+Cloud
328006,RgEF,/jpw/Role+PRES
327992,OAEF,/jpw/NFON+Connector
328046,bgEF,/jpw/Set+up+MySQL+user+for+customer+statistics+access
328033,YQEF,/jpw/CRM+URL
2162893,zQAh,/jpw/DATA+-+Move+MySQL+to+new+partition+and+increase+size
2162902,1gAh,/jpw/LDAP+Debuging+Tools
2162918,5gAh,/jpw/Role+STORE+-+Increase+File+System+Size+(Redundant+DRBD+without+LVM)
2162942,-gAh,/jpw/Import+Export+Schemes
2162947,AwEh,/jpw/Wireshark+Tracing
2163049,aQEh,/jpw/Variable+Dump
2163059,cwEh,/jpw/Last+Call+Information
2163083,iwEh,/jpw/Lightning
2163113,qQEh,/jpw/Swyx+PBX+-+Connect+to+jtel+System
2163115,qwEh,/jpw/Swyx+Connector
2163174,5gEh,/jpw/Database+Cleaning
2163180,7AEh,/jpw/Role+DATA+-+Cleaner+(on+the+MASTER+server+that+creates+the+backup)
2163197,-QEh,/jpw/SSL/TLS+Certificates+-+OCSP+stapling
2163238,JgIh,/jpw/Normal+operation
2163252,NAIh,/jpw/FAQ+and+HowTo+/+Examples
2163254,NgIh,/jpw/Outbound+Call+from+ACD+Client+(Full-Client+or+Mini-Client)+-+Error+message+No+Free+Line
2163264,QAIh,/jpw/REST+Query+Advanced
2163273,SQIh,/jpw/Target
2163280,UAIh,/jpw/Jump+to+Target
2163294,XgIh,/jpw/Log+Entry
2163305,aQIh,/jpw/Connect+PBX+Users
2163325,fQIh,/jpw/Report+Subscription+https
2163334,hgIh,/jpw/CONNRES
2163345,kQIh,/jpw/Update+MySQL+from+5.6+to+8.0
2163350,lgIh,/jpw/Updates+and+Upgrades
2163393,wQIh,/jpw/Linux+firewalld+Configuration+for+DSCP
2163418,2gIh,/jpw/SMS+Receiver+API
2163431,5wIh,/jpw/New+Repository+Locations
2163457,AQMh,/jpw/Connecting+PBX+Systems
2163469,DQMh,/jpw/Cisco+Unified+Communications+Manager
2163491,IwMh,/jpw/Innovaphone+PBX
2163659,ywMh,/jpw/Release+3.14
2163661,zQMh,/jpw/Release+3.12
2163667,0wMh,/jpw/Release+3.11
2163669,1QMh,/jpw/Release+3.10
2163671,1wMh,/jpw/Release+3.15
2163673,2QMh,/jpw/Release+3.16
2163828,dAQh,/jpw/Mini+Client+APIs
2163852,jAQh,/jpw/In+Progress
2163856,kAQh,/jpw/Call+Flow+and+Statistics
2163916,zAQh,/jpw/Outbound+Calls+(Click+to+Dial)
2163978,CgUh,/jpw/Call+Recordings+-+Save+to+File+Share
2163985,EQUh,/jpw/Save+addit.+Info+and+Userdata
2164001,IQUh,/jpw/ASR
2164003,IwUh,/jpw/Lumenvox
2164076,bAUh,/jpw/SSL/TLS+Certificates+-+Connecting+to+the+outside+world
2164096,gAUh,/jpw/Release+3.17
2164099,gwUh,/jpw/Role+DATA+-+Backup+(on+one+of+the+MASTER+Servers)
2164110,jgUh,/jpw/Update+jtel+system+to+3.18+and+later
2164119,lwUh,/jpw/E-Mail+Management
2164121,mQUh,/jpw/Troubleshooting+-+Google+GMail+Account
2164123,mwUh,/jpw/Confluence+Integration
2164130,ogUh,/jpw/Release+3.18
2164137,qQUh,/jpw/Differences+(and+similarities)+between+older+jboss+and+newer+wildfly+webservers
2164152,uAUh,/jpw/SSL/TLS+Certificates+-+Let's+Encrypt+Certificate
2164160,wAUh,/jpw/Report+Subscriptions+via+Command+Line
2164189,3QUh,/jpw/CentOS+8+-+Basic+Installation+as+VM+with+.ISO+Image+(CentOS8/Win2019)
2164231,BwYh,/jpw/CentOS+8+-+After+OS+Installation+(CentOS8/Win2019)
17039364,BAAEAQ,/jpw/SSL/TLS+Certificates+-+Configure+haproxy+for+several+subdomains
17039374,DgAEAQ,/jpw/Release+3.19
17694721,AQAOAQ,/jpw/Home+Office+Agents:+Agents+do+not+hear+the+customers+-+Customers+do+not+hear+agents+-+Both+sides+do+not+hear+each+other
17695630,jgMOAQ,/jpw/Dialler+Contacts+-+Import+/+Export
17695642,mgMOAQ,/jpw/REST
17695646,ngMOAQ,/jpw/Dialler+REST+API
17695649,oQMOAQ,/jpw/REST+API+Access
17695657,qQMOAQ,/jpw/Rolle+DATA+-+Jobs+Cleaner+(auf+den+SLAVE+Server,+der+die+Reports+erstellt)
17695662,rgMOAQ,/jpw/Dialler+REST+API+-+Dialler+Campaign+Functions
17695663,rwMOAQ,/jpw/Return+Codes
17695672,uAMOAQ,/jpw/Ports+that+jtel+requires+/+uses+through+VPN+on+a+customer+system
17695682,wgMOAQ,/jpw/Dialler+REST+API+-+Data+Structures
17695695,zwMOAQ,/jpw/General+Functions
17695702,1gMOAQ,/jpw/Dialler+REST+API+-+Dialler+Contact+Functions
17695706,2gMOAQ,/jpw/Postman+Collections
17695880,iAQOAQ,/jpw/Release+3.20
17695898,mgQOAQ,/jpw/Input+Menu+DTMF+Variable+List
17695910,pgQOAQ,/jpw/Users+Profiles+Runner
17696257,AQYOAQ,/jpw/CentOS+8.x+++Windows+Server+2019
17696266,CgYOAQ,/jpw/Basic+Installation+(CentOS8/Win2019)
17696269,DQYOAQ,/jpw/Conventions+(CentOS8/Win2019)
17696278,FgYOAQ,/jpw/Role+WEB+(CentOS8/Win2019)
17696289,IQYOAQ,/jpw/Role+CHAT+(CentOS8/Win2019)
17696355,YwYOAQ,/jpw/Role+DATA+(CentOS8/Win2019)
17696357,ZQYOAQ,/jpw/Role+DATA+-+All+Variants+(CentOS8/Win2019)
17696361,aQYOAQ,/jpw/Role+DATA+-+Master+/+Master+++2+Slaves+-+Redundant+(CentOS8/Win2019)
17696363,awYOAQ,/jpw/Role+DATA+-+Install+PlatformUDPListener+(CentOS8/Win2019)
17696365,bQYOAQ,/jpw/Role+DATA+-+First+Load+of+System+Data+(CentOS8/Win2019)
17696367,bwYOAQ,/jpw/Role+DATA+-+Start+Replication+(CentOS8/Win2019)
17696369,cQYOAQ,/jpw/Role+DATA+-+Backup+(CentOS8/Win2019)
17696391,hwYOAQ,/jpw/Role+STORE+(CentOS8/Win2019)
17696393,iQYOAQ,/jpw/Role+STORE+-+Non+Redundant+(CentOS8/Win2019)
17696400,kAYOAQ,/jpw/Role+STORE+-+Install+Applications+and+Data+(CentOS8/Win2019)
17696403,kwYOAQ,/jpw/Mounting+STORE+-+All+Linux+except+for+STORE+(CentOS8/Win2019)
17696530,EgcOAQ,/jpw/Supervisor+-+Inbound+Since:+Common+Criteria
17696532,FAcOAQ,/jpw/Windows+Base+System+(CentOS8/Win2019)
17696543,HwcOAQ,/jpw/Hosts+File+-+All+OS+(CentOS8/Win2019)
17696551,JwcOAQ,/jpw/Role+TEL+(CentOS8/Win2019)
17696614,ZgcOAQ,/jpw/Role+DATA+-+Simple+Master+/+Slave+(CentOS8/Win2019)
17696630,dgcOAQ,/jpw/Cluster+Configuration+(CentOS8/Win2019)
17696651,iwcOAQ,/jpw/Role+DATA+-+Cleaner+(CentOS8/Win2019)
17696658,kgcOAQ,/jpw/Role+DATA+-+Create+MySQL+User+for+Customer+Access+(CentOS8/Win2019)
17696704,wAcOAQ,/jpw/Supervisor+-+Wallboard+per+Group
17696780,DAgOAQ,/jpw/Role+LB+(CentOS8/Win2019)
17696789,FQgOAQ,/jpw/Role+LB+-+All+Variants+(CentOS8/Win2019)
17696799,HwgOAQ,/jpw/Role+LB+-+Non+Redundant+(CentOS8/Win2019)
17696806,JggOAQ,/jpw/Role+LB+-+haproxy+Configuration+(CentOS8/Win2019)
17697192,qAkOAQ,/jpw/Master+Data+REST+API
17697196,rAkOAQ,/jpw/Master+Data+REST+API+-+Data+Structures
17697201,sQkOAQ,/jpw/Master+Data+REST+API+-+AcdGroups+Functions
17697206,tgkOAQ,/jpw/Master+Data+REST+API+-+Users+Functions
17697211,uwkOAQ,/jpw/AcdEvents+REST+API
17697214,vgkOAQ,/jpw/AcdEvents+REST+API+-+AcdEventStatus+and+AcdEventType+Functions
17697217,wQkOAQ,/jpw/AcdEvents+REST+API+-+Data+Structures
17697231,zwkOAQ,/jpw/AcdEvents+REST+API+-+AcdEvent+Functions
17697265,8QkOAQ,/jpw/Role+REST+(CentOS8/Win2019)
17697269,9QkOAQ,/jpw/Improve+the+VoIP+Quality+of+Service+(QoS)+by+giving+a+higher+priority+to+SIP+packets
17697303,FwoOAQ,/jpw/Release+3.21
17697309,HQoOAQ,/jpw/Release+3.22
17697368,WAoOAQ,/jpw/Role+LB+-+OCSP+stapling+(CentOS8/Win2019)
17697395,cwoOAQ,/jpw/Supervisor+-+Inbound+Since
17697427,kwoOAQ,/jpw/Statistics+-+Value+References
17697433,mQoOAQ,/jpw/Value+Reference+-+AcdGroupEndReasons
24018945,AYBuAQ,/jpw/Chat+Report+Export
24018971,G4BuAQ,/jpw/ACD+Group+Information
24018984,KIBuAQ,/jpw/FAQ
24018987,K4BuAQ,/jpw/HowTo+/+Examples
24018996,NIBuAQ,/jpw/IVR+-+Introduction
24019010,QoBuAQ,/jpw/IVR+and+ACD+-+Simple+Whitelist+/+VIP+Routing
24019037,XYBuAQ,/jpw/Dynamic+Priority+Groups
24019038,XoBuAQ,/jpw/Statistics+Report+Subscriptions
24019040,YIBuAQ,/jpw/Chat+/+WhatsApp+Connectors
24019047,Z4BuAQ,/jpw/Workstations
24019048,aIBuAQ,/jpw/Presence+Connectors
24019054,boBuAQ,/jpw/FTP-Logs
24019059,c4BuAQ,/jpw/Supervisor+-+Cockpit+Variables
24019092,lIBuAQ,/jpw/Role+STORE+-+Redundant+(CentOS8/Win2019)
24019098,moBuAQ,/jpw/Redundancy+-+Installing+PCS+Cluster+(CentOS8/Win2019)
24019129,uYBuAQ,/jpw/Role+LB+-+Redundant+(CentOS8/Win2019)
25821192,CACKAQ,/jpw/Supervisor+-+Current+Calls
25821253,RQCKAQ,/jpw/Supervisor+-+Inbound+Inboxes
25821268,VACKAQ,/jpw/Supervisor+-+Dialler+Real+Time+View
25821281,YQCKAQ,/jpw/Supervisor+-+Media+Events
25821297,cQCKAQ,/jpw/Supervisor+-+All+Agents+/+Active+Agents
25821345,oQCKAQ,/jpw/Presence+Connectors+-+Cisco
25821356,rACKAQ,/jpw/Presence+Connectors+-+Innovaphone
25821358,rgCKAQ,/jpw/Presence+Connectors+-+Nfon
25821360,sACKAQ,/jpw/Presence+Connectors+-+Microsoft+Teams
25821412,5ACKAQ,/jpw/ACD+-+How+to+use+the+Stair+Function+effectively
25821465,GQGKAQ,/jpw/Workflow+Connectors
25821531,WwGKAQ,/jpw/jtel+ACD+MiniClient
25821539,YwGKAQ,/jpw/Install+MiniClient+Version+>=+2.27
25821542,ZgGKAQ,/jpw/MiniClient+Settings
25821544,aAGKAQ,/jpw/Download+Mini-Client
25821549,bQGKAQ,/jpw/Automatic+login+with+Mini+Client+and+Workstation+Name
25821554,cgGKAQ,/jpw/Embedding+in+3rd+Party+Applications
25821556,dAGKAQ,/jpw/Hotkey+Functions
25821648,0AGKAQ,/jpw/IVR+-+Prompt+Recording+by+Telephone
25821797,ZQKKAQ,/jpw/IVR+-+Input+and+Verification+of+a+Customer+Number
25821841,kQKKAQ,/jpw/Supervisor+-+Help+Requests
25821852,nAKKAQ,/jpw/Dynamic+Priority+Groups+-+Principle+of+Operation
25821883,uwKKAQ,/jpw/Dynamic+Priority+Groups+-+Editing
25821887,vwKKAQ,/jpw/Dynamic+Priority+Groups+-+Supervisor
25821964,DAOKAQ,/jpw/Supervisor+-+Media+History
25821966,DgOKAQ,/jpw/Media+Events+and+Types
25822201,_QOKAQ,/jpw/Chat+/+WhatsApp
25822222,DgSKAQ,/jpw/ACD+-+Working+As+System+Administrator
25822238,HgSKAQ,/jpw/Agent+Status+as+System+Administrator
25822261,NQSKAQ,/jpw/Recording+Opt-Out
